sample_id,tissue,true_proportion,predicted_proportion,absolute_error
Mixture_889,Liver,0.000000,0.040027,0.040027
Mixture_889,Lung,0.000000,0.000000,0.000000
Mixture_889,Neuron,0.321526,0.168511,0.153015
Mixture_889,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_889,Pancreas,0.000000,0.000000,0.000000
Mixture_889,Prostate,0.000000,0.047972,0.047972
Mixture_889,Skeletal,0.000000,0.000000,0.000000
Mixture_889,Small,0.000000,0.000000,0.000000
Mixture_89,Adipocytes,0.000000,0.031200,0.031200
Mixture_89,Aorta,0.000000,0.000000,0.000000
Mixture_89,Bladder,0.000000,0.000000,0.000000
Mixture_89,Blood,0.000000,0.030679,0.030679
Mixture_89,Bone,0.000000,0.000000,0.000000
Mixture_89,Cerebellum,0.000000,0.000000,0.000000
Mixture_89,Colon,0.000000,0.000000,0.000000
Mixture_89,Coronary,0.000000,0.000000,0.000000
Mixture_89,Cortex,0.571382,0.517933,0.053449
Mixture_89,Dermal,0.016543,0.000000,0.016543
Mixture_89,Epidermal,0.000000,0.026345,0.026345
Mixture_89,Gastric,0.000000,0.037651,0.037651
Mixture_89,Heart,0.000000,0.000000,0.000000
Mixture_89,Kidney,0.245483,0.120186,0.125297
Mixture_89,Liver,0.166592,0.063127,0.103465
Mixture_89,Lung,0.000000,0.026387,0.026387
Mixture_89,Neuron,0.000000,0.120466,0.120466
Mixture_89,Oligodendrocytes,0.000000,0.026025,0.026025
Mixture_89,Pancreas,0.000000,0.000000,0.000000
Mixture_89,Prostate,0.000000,0.000000,0.000000
Mixture_89,Skeletal,0.000000,0.000000,0.000000
Mixture_89,Small,0.000000,0.000000,0.000000
Mixture_890,Adipocytes,0.000000,0.027028,0.027028
Mixture_890,Aorta,0.000000,0.000000,0.000000
Mixture_890,Bladder,0.000000,0.000000,0.000000
Mixture_890,Blood,0.000000,0.047243,0.047243
Mixture_890,Bone,0.000000,0.000000,0.000000
Mixture_890,Cerebellum,0.000000,0.000000,0.000000
Mixture_890,Colon,0.000000,0.057299,0.057299
Mixture_890,Coronary,0.000000,0.000000,0.000000
Mixture_890,Cortex,0.037387,0.032292,0.005094
Mixture_890,Dermal,0.279533,0.191880,0.087653
Mixture_890,Epidermal,0.529850,0.449950,0.079900
Mixture_890,Gastric,0.000000,0.028759,0.028759
Mixture_890,Heart,0.000000,0.047697,0.047697
Mixture_890,Kidney,0.000000,0.045077,0.045077
Mixture_890,Liver,0.000000,0.000000,0.000000
Mixture_890,Lung,0.153230,0.044141,0.109089
Mixture_890,Neuron,0.000000,0.000000,0.000000
Mixture_890,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_890,Pancreas,0.000000,0.000000,0.000000
Mixture_890,Prostate,0.000000,0.028635,0.028635
Mixture_890,Skeletal,0.000000,0.000000,0.000000
Mixture_890,Small,0.000000,0.000000,0.000000
Mixture_891,Adipocytes,0.000000,0.029544,0.029544
Mixture_891,Aorta,0.000000,0.000000,0.000000
Mixture_891,Bladder,0.579560,0.446449,0.133111
Mixture_891,Blood,0.000000,0.023803,0.023803
Mixture_891,Bone,0.000000,0.000000,0.000000
Mixture_891,Cerebellum,0.000000,0.000000,0.000000
Mixture_891,Colon,0.000000,0.093306,0.093306
Mixture_891,Coronary,0.000000,0.000000,0.000000
Mixture_891,Cortex,0.000000,0.039347,0.039347
Mixture_891,Dermal,0.000000,0.032685,0.032685
Mixture_891,Epidermal,0.000000,0.025901,0.025901
Mixture_891,Gastric,0.000000,0.025961,0.025961
Mixture_891,Heart,0.000000,0.049897,0.049897
Mixture_891,Kidney,0.000000,0.000000,0.000000
Mixture_891,Liver,0.000000,0.036744,0.036744
Mixture_891,Lung,0.243995,0.082506,0.161489
Mixture_891,Neuron,0.119178,0.067972,0.051206
Mixture_891,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_891,Pancreas,0.057267,0.045885,0.011382
Mixture_891,Prostate,0.000000,0.000000,0.000000
Mixture_891,Skeletal,0.000000,0.000000,0.000000
Mixture_891,Small,0.000000,0.000000,0.000000
Mixture_892,Adipocytes,0.000000,0.000000,0.000000
Mixture_892,Aorta,0.094544,0.000000,0.094544
Mixture_892,Bladder,0.374317,0.219847,0.154470
Mixture_892,Blood,0.000000,0.031230,0.031230
Mixture_892,Bone,0.000000,0.000000,0.000000
Mixture_892,Cerebellum,0.000000,0.000000,0.000000
Mixture_892,Colon,0.000000,0.104692,0.104692
Mixture_892,Coronary,0.000000,0.000000,0.000000
Mixture_892,Cortex,0.000000,0.032523,0.032523
Mixture_892,Dermal,0.000000,0.037765,0.037765
Mixture_892,Epidermal,0.000000,0.000000,0.000000
Mixture_892,Gastric,0.000000,0.033300,0.033300
Mixture_892,Heart,0.188509,0.179045,0.009464
Mixture_892,Kidney,0.000000,0.000000,0.000000
Mixture_892,Liver,0.000000,0.050803,0.050803
Mixture_892,Lung,0.150279,0.133390,0.016889
Mixture_892,Neuron,0.000000,0.000000,0.000000
Mixture_892,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_892,Pancreas,0.000000,0.029550,0.029550
Mixture_892,Prostate,0.000000,0.029481,0.029481
Mixture_892,Skeletal,0.000000,0.000000,0.000000
Mixture_892,Small,0.192351,0.118374,0.073977
Mixture_893,Adipocytes,0.000000,0.025743,0.025743
Mixture_893,Aorta,0.000000,0.000000,0.000000
Mixture_893,Bladder,0.000000,0.027234,0.027234
Mixture_893,Blood,0.000000,0.000000,0.000000
Mixture_893,Bone,0.000000,0.032576,0.032576
Mixture_893,Cerebellum,0.000000,0.000000,0.000000
Mixture_893,Colon,0.000000,0.036762,0.036762
Mixture_893,Coronary,0.000000,0.000000,0.000000
Mixture_893,Cortex,0.000000,0.000000,0.000000
Mixture_893,Dermal,0.230002,0.101201,0.128800
Mixture_893,Epidermal,0.000000,0.000000,0.000000
Mixture_893,Gastric,0.239596,0.279124,0.039528
Mixture_893,Heart,0.000000,0.000000,0.000000
Mixture_893,Kidney,0.078086,0.059956,0.018130
Mixture_893,Liver,0.000000,0.028010,0.028010
Mixture_893,Lung,0.000000,0.050564,0.050564
Mixture_893,Neuron,0.000000,0.000000,0.000000
Mixture_893,Oligodendrocytes,0.000000,0.031024,0.031024
Mixture_893,Pancreas,0.000000,0.028377,0.028377
Mixture_893,Prostate,0.000000,0.000000,0.000000
Mixture_893,Skeletal,0.177524,0.085520,0.092004
Mixture_893,Small,0.274793,0.213909,0.060884
Mixture_894,Adipocytes,0.129735,0.032900,0.096835
Mixture_894,Aorta,0.000000,0.000000,0.000000
Mixture_894,Bladder,0.713030,0.635863,0.077166
Mixture_894,Blood,0.000000,0.000000,0.000000
Mixture_894,Bone,0.000000,0.000000,0.000000
Mixture_894,Cerebellum,0.000000,0.000000,0.000000
Mixture_894,Colon,0.000000,0.033838,0.033838
Mixture_894,Coronary,0.000000,0.036839,0.036839
Mixture_894,Cortex,0.000000,0.000000,0.000000
Mixture_894,Dermal,0.000000,0.000000,0.000000
Mixture_894,Epidermal,0.000000,0.045721,0.045721
Mixture_894,Gastric,0.000000,0.000000,0.000000
Mixture_894,Heart,0.000000,0.038668,0.038668
Mixture_894,Kidney,0.000000,0.000000,0.000000
Mixture_894,Liver,0.000000,0.035788,0.035788
Mixture_894,Lung,0.000000,0.032859,0.032859
Mixture_894,Neuron,0.000000,0.000000,0.000000
Mixture_894,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_894,Pancreas,0.000000,0.059896,0.059896
Mixture_894,Prostate,0.000000,0.000000,0.000000
Mixture_894,Skeletal,0.157235,0.047627,0.109608
Mixture_894,Small,0.000000,0.000000,0.000000
Mixture_895,Adipocytes,0.000000,0.000000,0.000000
Mixture_895,Aorta,0.000000,0.000000,0.000000
Mixture_895,Bladder,0.000000,0.000000,0.000000
Mixture_895,Blood,0.000000,0.000000,0.000000
Mixture_895,Bone,0.000000,0.039481,0.039481
Mixture_895,Cerebellum,0.000000,0.000000,0.000000
Mixture_895,Colon,0.000000,0.028271,0.028271
Mixture_895,Coronary,0.000000,0.024449,0.024449
Mixture_895,Cortex,0.000000,0.033040,0.033040
Mixture_895,Dermal,0.000000,0.000000,0.000000
Mixture_895,Epidermal,0.000000,0.000000,0.000000
Mixture_895,Gastric,0.376082,0.345290,0.030792
Mixture_895,Heart,0.210634,0.166801,0.043832
Mixture_895,Kidney,0.000000,0.036089,0.036089
Mixture_895,Liver,0.164211,0.117719,0.046492
Mixture_895,Lung,0.000000,0.080103,0.080103
Mixture_895,Neuron,0.000000,0.000000,0.000000
Mixture_895,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_895,Pancreas,0.119230,0.038098,0.081132
Mixture_895,Prostate,0.129843,0.090660,0.039184
Mixture_895,Skeletal,0.000000,0.000000,0.000000
Mixture_895,Small,0.000000,0.000000,0.000000
Mixture_896,Adipocytes,0.000000,0.000000,0.000000
Mixture_896,Aorta,0.000000,0.027754,0.027754
Mixture_896,Bladder,0.304703,0.098462,0.206241
Mixture_896,Blood,0.000000,0.000000,0.000000
Mixture_896,Bone,0.000000,0.000000,0.000000
Mixture_896,Cerebellum,0.000000,0.000000,0.000000
Mixture_896,Colon,0.000000,0.061797,0.061797
Mixture_896,Coronary,0.000000,0.000000,0.000000
Mixture_896,Cortex,0.000000,0.000000,0.000000
Mixture_896,Dermal,0.000000,0.000000,0.000000
Mixture_896,Epidermal,0.000000,0.000000,0.000000
Mixture_896,Gastric,0.000000,0.000000,0.000000
Mixture_896,Heart,0.000000,0.047637,0.047637
Mixture_896,Kidney,0.000000,0.000000,0.000000
Mixture_896,Liver,0.050007,0.204755,0.154748
Mixture_896,Lung,0.645290,0.533901,0.111389
Mixture_896,Neuron,0.000000,0.000000,0.000000
Mixture_896,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_896,Pancreas,0.000000,0.025693,0.025693
Mixture_896,Prostate,0.000000,0.000000,0.000000
Mixture_896,Skeletal,0.000000,0.000000,0.000000
Mixture_896,Small,0.000000,0.000000,0.000000
Mixture_897,Adipocytes,0.000000,0.025022,0.025022
Mixture_897,Aorta,0.000000,0.000000,0.000000
Mixture_897,Bladder,0.202263,0.115690,0.086572
Mixture_897,Blood,0.000000,0.027484,0.027484
Mixture_897,Bone,0.000000,0.036549,0.036549
Mixture_897,Cerebellum,0.139245,0.032789,0.106456
Mixture_897,Colon,0.000000,0.029641,0.029641
Mixture_897,Coronary,0.000000,0.000000,0.000000
Mixture_897,Cortex,0.000000,0.029348,0.029348
Mixture_897,Dermal,0.268324,0.147818,0.120506
Mixture_897,Epidermal,0.000000,0.027879,0.027879
Mixture_897,Gastric,0.000000,0.022990,0.022990
Mixture_897,Heart,0.000000,0.050830,0.050830
Mixture_897,Kidney,0.000000,0.000000,0.000000
Mixture_897,Liver,0.000000,0.026805,0.026805
Mixture_897,Lung,0.000000,0.022567,0.022567
Mixture_897,Neuron,0.258863,0.216236,0.042627
Mixture_897,Oligodendrocytes,0.000000,0.023872,0.023872
Mixture_897,Pancreas,0.000000,0.025713,0.025713
Mixture_897,Prostate,0.000000,0.042091,0.042091
Mixture_897,Skeletal,0.000000,0.023989,0.023989
Mixture_897,Small,0.131305,0.072687,0.058618
Mixture_898,Adipocytes,0.000000,0.030753,0.030753
Mixture_898,Aorta,0.000000,0.000000,0.000000
Mixture_898,Bladder,0.000000,0.000000,0.000000
Mixture_898,Blood,0.000000,0.036349,0.036349
Mixture_898,Bone,0.000000,0.047577,0.047577
Mixture_898,Cerebellum,0.000000,0.000000,0.000000
Mixture_898,Colon,0.000000,0.048533,0.048533
Mixture_898,Coronary,0.216342,0.085683,0.130660
Mixture_898,Cortex,0.216537,0.192109,0.024428
Mixture_898,Dermal,0.000000,0.000000,0.000000
Mixture_898,Epidermal,0.113747,0.058773,0.054974
Mixture_898,Gastric,0.000000,0.026634,0.026634
Mixture_898,Heart,0.000000,0.030059,0.030059
Mixture_898,Kidney,0.000000,0.021010,0.021010
Mixture_898,Liver,0.000000,0.052567,0.052567
Mixture_898,Lung,0.000000,0.028871,0.028871
Mixture_898,Neuron,0.000000,0.030630,0.030630
Mixture_898,Oligodendrocytes,0.186250,0.118780,0.067471
Mixture_898,Pancreas,0.000000,0.026297,0.026297
Mixture_898,Prostate,0.000000,0.022043,0.022043
Mixture_898,Skeletal,0.000000,0.026694,0.026694
Mixture_898,Small,0.267124,0.116639,0.150485
Mixture_899,Adipocytes,0.000000,0.028144,0.028144
Mixture_899,Aorta,0.355440,0.266088,0.089352
Mixture_899,Bladder,0.000000,0.000000,0.000000
Mixture_899,Blood,0.000000,0.055095,0.055095
Mixture_899,Bone,0.000000,0.000000,0.000000
Mixture_899,Cerebellum,0.000000,0.000000,0.000000
Mixture_899,Colon,0.000000,0.064526,0.064526
Mixture_899,Coronary,0.000000,0.000000,0.000000
Mixture_899,Cortex,0.000000,0.023423,0.023423
Mixture_899,Dermal,0.087953,0.036279,0.051674
Mixture_899,Epidermal,0.000000,0.000000,0.000000
Mixture_899,Gastric,0.000000,0.041279,0.041279
Mixture_899,Heart,0.000000,0.055416,0.055416
Mixture_899,Kidney,0.000000,0.033114,0.033114
Mixture_899,Liver,0.000000,0.038286,0.038286
Mixture_899,Lung,0.206722,0.110981,0.095741
Mixture_899,Neuron,0.000000,0.050955,0.050955
Mixture_899,Oligodendrocytes,0.153449,0.087605,0.065845
Mixture_899,Pancreas,0.196436,0.074654,0.121781
Mixture_899,Prostate,0.000000,0.034155,0.034155
Mixture_899,Skeletal,0.000000,0.000000,0.000000
Mixture_899,Small,0.000000,0.000000,0.000000
Mixture_9,Adipocytes,0.000000,0.060530,0.060530
Mixture_9,Aorta,0.000000,0.000000,0.000000
Mixture_9,Bladder,0.000000,0.023257,0.023257
Mixture_9,Blood,0.000000,0.050020,0.050020
Mixture_9,Bone,0.243388,0.214797,0.028591
Mixture_9,Cerebellum,0.000000,0.000000,0.000000
Mixture_9,Colon,0.000000,0.051808,0.051808
Mixture_9,Coronary,0.000000,0.000000,0.000000
Mixture_9,Cortex,0.000000,0.038322,0.038322
Mixture_9,Dermal,0.233577,0.145337,0.088241
Mixture_9,Epidermal,0.135694,0.055084,0.080610
Mixture_9,Gastric,0.000000,0.000000,0.000000
Mixture_9,Heart,0.000000,0.036091,0.036091
Mixture_9,Kidney,0.000000,0.034542,0.034542
Mixture_9,Liver,0.000000,0.051202,0.051202
Mixture_9,Lung,0.000000,0.000000,0.000000
Mixture_9,Neuron,0.252134,0.113449,0.138685
Mixture_9,Oligodendrocytes,0.000000,0.027815,0.027815
Mixture_9,Pancreas,0.000000,0.000000,0.000000
Mixture_9,Prostate,0.000000,0.000000,0.000000
Mixture_9,Skeletal,0.000000,0.026453,0.026453
Mixture_9,Small,0.135207,0.071292,0.063914
Mixture_90,Adipocytes,0.000000,0.000000,0.000000
Mixture_90,Aorta,0.274534,0.160172,0.114362
Mixture_90,Bladder,0.403654,0.219074,0.184580
Mixture_90,Blood,0.000000,0.026643,0.026643
Mixture_90,Bone,0.000000,0.041336,0.041336
Mixture_90,Cerebellum,0.000000,0.025147,0.025147
Mixture_90,Colon,0.000000,0.041811,0.041811
Mixture_90,Coronary,0.000000,0.023204,0.023204
Mixture_90,Cortex,0.000000,0.026056,0.026056
Mixture_90,Dermal,0.000000,0.000000,0.000000
Mixture_90,Epidermal,0.000000,0.000000,0.000000
Mixture_90,Gastric,0.000000,0.027849,0.027849
Mixture_90,Heart,0.000000,0.038439,0.038439
Mixture_90,Kidney,0.000000,0.000000,0.000000
Mixture_90,Liver,0.000000,0.024925,0.024925
Mixture_90,Lung,0.000000,0.036853,0.036853
Mixture_90,Neuron,0.000000,0.023334,0.023334
Mixture_90,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_90,Pancreas,0.000000,0.066090,0.066090
Mixture_90,Prostate,0.321812,0.219067,0.102745
Mixture_90,Skeletal,0.000000,0.000000,0.000000
Mixture_90,Small,0.000000,0.000000,0.000000
Mixture_900,Adipocytes,0.000000,0.036997,0.036997
Mixture_900,Aorta,0.307186,0.281963,0.025222
Mixture_900,Bladder,0.000000,0.000000,0.000000
Mixture_900,Blood,0.000000,0.030155,0.030155
Mixture_900,Bone,0.000000,0.048362,0.048362
Mixture_900,Cerebellum,0.318143,0.108287,0.209856
Mixture_900,Colon,0.000000,0.000000,0.000000
Mixture_900,Coronary,0.000000,0.000000,0.000000
Mixture_900,Cortex,0.000000,0.045302,0.045302
Mixture_900,Dermal,0.000000,0.000000,0.000000
Mixture_900,Epidermal,0.000000,0.000000,0.000000
Mixture_900,Gastric,0.000000,0.000000,0.000000
Mixture_900,Heart,0.000000,0.026973,0.026973
Mixture_900,Kidney,0.210047,0.175915,0.034131
Mixture_900,Liver,0.000000,0.000000,0.000000
Mixture_900,Lung,0.000000,0.046236,0.046236
Mixture_900,Neuron,0.164625,0.175140,0.010515
Mixture_900,Oligodendrocytes,0.000000,0.024670,0.024670
Mixture_900,Pancreas,0.000000,0.000000,0.000000
Mixture_900,Prostate,0.000000,0.000000,0.000000
Mixture_900,Skeletal,0.000000,0.000000,0.000000
Mixture_900,Small,0.000000,0.000000,0.000000
Mixture_901,Adipocytes,0.248014,0.061161,0.186853
Mixture_901,Aorta,0.552318,0.521532,0.030786
Mixture_901,Bladder,0.000000,0.000000,0.000000
Mixture_901,Blood,0.000000,0.047648,0.047648
Mixture_901,Bone,0.086247,0.043087,0.043160
Mixture_901,Cerebellum,0.000000,0.000000,0.000000
Mixture_901,Colon,0.036895,0.036813,0.000082
Mixture_901,Coronary,0.076526,0.028074,0.048452
Mixture_901,Cortex,0.000000,0.000000,0.000000
Mixture_901,Dermal,0.000000,0.000000,0.000000
Mixture_901,Epidermal,0.000000,0.000000,0.000000
Mixture_901,Gastric,0.000000,0.000000,0.000000
Mixture_901,Heart,0.000000,0.051033,0.051033
Mixture_901,Kidney,0.000000,0.047149,0.047149
Mixture_901,Liver,0.000000,0.049059,0.049059
Mixture_901,Lung,0.000000,0.036774,0.036774
Mixture_901,Neuron,0.000000,0.027553,0.027553
Mixture_901,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_901,Pancreas,0.000000,0.024507,0.024507
Mixture_901,Prostate,0.000000,0.025611,0.025611
Mixture_901,Skeletal,0.000000,0.000000,0.000000
Mixture_901,Small,0.000000,0.000000,0.000000
Mixture_902,Adipocytes,0.241277,0.110661,0.130616
Mixture_902,Aorta,0.000000,0.000000,0.000000
Mixture_902,Bladder,0.000000,0.000000,0.000000
Mixture_902,Blood,0.000000,0.036326,0.036326
Mixture_902,Bone,0.000000,0.042076,0.042076
Mixture_902,Cerebellum,0.000000,0.000000,0.000000
Mixture_902,Colon,0.000000,0.059944,0.059944
Mixture_902,Coronary,0.000000,0.000000,0.000000
Mixture_902,Cortex,0.000000,0.065247,0.065247
Mixture_902,Dermal,0.000000,0.000000,0.000000
Mixture_902,Epidermal,0.000000,0.000000,0.000000
Mixture_902,Gastric,0.000000,0.000000,0.000000
Mixture_902,Heart,0.000000,0.045931,0.045931
Mixture_902,Kidney,0.000000,0.000000,0.000000
Mixture_902,Liver,0.000000,0.063316,0.063316
Mixture_902,Lung,0.000000,0.041936,0.041936
Mixture_902,Neuron,0.066326,0.031226,0.035100
Mixture_902,Oligodendrocytes,0.272899,0.215439,0.057461
Mixture_902,Pancreas,0.000000,0.000000,0.000000
Mixture_902,Prostate,0.205002,0.186391,0.018610
Mixture_902,Skeletal,0.214496,0.075011,0.139485
Mixture_902,Small,0.000000,0.026497,0.026497
Mixture_903,Adipocytes,0.000000,0.000000,0.000000
Mixture_903,Aorta,0.000000,0.000000,0.000000
Mixture_903,Bladder,0.000000,0.000000,0.000000
Mixture_903,Blood,0.315312,0.262917,0.052395
Mixture_903,Bone,0.000000,0.034536,0.034536
Mixture_903,Cerebellum,0.340999,0.143543,0.197456
Mixture_903,Colon,0.000000,0.055950,0.055950
Mixture_903,Coronary,0.000000,0.000000,0.000000
Mixture_903,Cortex,0.000000,0.086599,0.086599
Mixture_903,Dermal,0.000000,0.000000,0.000000
Mixture_903,Epidermal,0.000000,0.030674,0.030674
Mixture_903,Gastric,0.000000,0.000000,0.000000
Mixture_903,Heart,0.148610,0.169514,0.020904
Mixture_903,Kidney,0.000000,0.000000,0.000000
Mixture_903,Liver,0.000000,0.040345,0.040345
Mixture_903,Lung,0.000000,0.028224,0.028224
Mixture_903,Neuron,0.000000,0.024724,0.024724
Mixture_903,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_903,Pancreas,0.000000,0.000000,0.000000
Mixture_903,Prostate,0.195079,0.122974,0.072105
Mixture_903,Skeletal,0.000000,0.000000,0.000000
Mixture_903,Small,0.000000,0.000000,0.000000
Mixture_904,Adipocytes,0.000000,0.000000,0.000000
Mixture_904,Aorta,0.300533,0.213288,0.087245
Mixture_904,Bladder,0.220559,0.035113,0.185446
Mixture_904,Blood,0.000000,0.042559,0.042559
Mixture_904,Bone,0.000000,0.039586,0.039586
Mixture_904,Cerebellum,0.000000,0.000000,0.000000
Mixture_904,Colon,0.000000,0.077321,0.077321
Mixture_904,Coronary,0.029825,0.024023,0.005802
Mixture_904,Cortex,0.000000,0.027405,0.027405
Mixture_904,Dermal,0.000000,0.000000,0.000000
Mixture_904,Epidermal,0.000000,0.022293,0.022293
Mixture_904,Gastric,0.000000,0.033085,0.033085
Mixture_904,Heart,0.000000,0.064669,0.064669
Mixture_904,Kidney,0.000000,0.034342,0.034342
Mixture_904,Liver,0.296635,0.088275,0.208360
Mixture_904,Lung,0.000000,0.121416,0.121416
Mixture_904,Neuron,0.000000,0.023382,0.023382
Mixture_904,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_904,Pancreas,0.000000,0.035994,0.035994
Mixture_904,Prostate,0.000000,0.032026,0.032026
Mixture_904,Skeletal,0.152448,0.054924,0.097524
Mixture_904,Small,0.000000,0.030299,0.030299
Mixture_905,Adipocytes,0.018614,0.026788,0.008174
Mixture_905,Aorta,0.000000,0.000000,0.000000
Mixture_905,Bladder,0.067049,0.036279,0.030770
Mixture_905,Blood,0.000000,0.000000,0.000000
Mixture_905,Bone,0.206906,0.114780,0.092126
Mixture_905,Cerebellum,0.000000,0.000000,0.000000
Mixture_905,Colon,0.000000,0.040516,0.040516
Mixture_905,Coronary,0.000000,0.000000,0.000000
Mixture_905,Cortex,0.000000,0.028616,0.028616
Mixture_905,Dermal,0.000000,0.024556,0.024556
Mixture_905,Epidermal,0.000000,0.000000,0.000000
Mixture_905,Gastric,0.000000,0.031105,0.031105
Mixture_905,Heart,0.000000,0.031933,0.031933
Mixture_905,Kidney,0.000000,0.000000,0.000000
Mixture_905,Liver,0.000000,0.037234,0.037234
Mixture_905,Lung,0.000000,0.036397,0.036397
Mixture_905,Neuron,0.297278,0.172140,0.125138
Mixture_905,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_905,Pancreas,0.000000,0.000000,0.000000
Mixture_905,Prostate,0.000000,0.048632,0.048632
Mixture_905,Skeletal,0.000000,0.034266,0.034266
Mixture_905,Small,0.410153,0.336757,0.073396
Mixture_906,Adipocytes,0.000000,0.027658,0.027658
Mixture_906,Aorta,0.000000,0.000000,0.000000
Mixture_906,Bladder,0.000000,0.000000,0.000000
Mixture_906,Blood,0.000000,0.000000,0.000000
Mixture_906,Bone,0.000000,0.033800,0.033800
Mixture_906,Cerebellum,0.000000,0.000000,0.000000
Mixture_906,Colon,0.000000,0.038155,0.038155
Mixture_906,Coronary,0.000000,0.000000,0.000000
Mixture_906,Cortex,0.352495,0.189321,0.163175
Mixture_906,Dermal,0.000000,0.000000,0.000000
Mixture_906,Epidermal,0.000000,0.025036,0.025036
Mixture_906,Gastric,0.000000,0.024153,0.024153
Mixture_906,Heart,0.168863,0.090328,0.078535
Mixture_906,Kidney,0.000000,0.000000,0.000000
Mixture_906,Liver,0.000000,0.060949,0.060949
Mixture_906,Lung,0.415420,0.374340,0.041079
Mixture_906,Neuron,0.000000,0.035059,0.035059
Mixture_906,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_906,Pancreas,0.063222,0.036205,0.027016
Mixture_906,Prostate,0.000000,0.027258,0.027258
Mixture_906,Skeletal,0.000000,0.037738,0.037738
Mixture_906,Small,0.000000,0.000000,0.000000
Mixture_907,Adipocytes,0.000000,0.022773,0.022773
Mixture_907,Aorta,0.000000,0.000000,0.000000
Mixture_907,Bladder,0.000000,0.000000,0.000000
Mixture_907,Blood,0.000000,0.045258,0.045258
Mixture_907,Bone,0.397788,0.392871,0.004917
Mixture_907,Cerebellum,0.000000,0.000000,0.000000
Mixture_907,Colon,0.000000,0.035849,0.035849
Mixture_907,Coronary,0.148321,0.030682,0.117639
Mixture_907,Cortex,0.000000,0.000000,0.000000
Mixture_907,Dermal,0.000000,0.037353,0.037353
Mixture_907,Epidermal,0.000000,0.026917,0.026917
Mixture_907,Gastric,0.000000,0.000000,0.000000
Mixture_907,Heart,0.000000,0.000000,0.000000
Mixture_907,Kidney,0.000000,0.046962,0.046962
Mixture_907,Liver,0.207536,0.199307,0.008229
Mixture_907,Lung,0.000000,0.000000,0.000000
Mixture_907,Neuron,0.000000,0.027371,0.027371
Mixture_907,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_907,Pancreas,0.246355,0.107194,0.139161
Mixture_907,Prostate,0.000000,0.000000,0.000000
Mixture_907,Skeletal,0.000000,0.027463,0.027463
Mixture_907,Small,0.000000,0.000000,0.000000
Mixture_908,Adipocytes,0.253878,0.099226,0.154652
Mixture_908,Aorta,0.000000,0.000000,0.000000
Mixture_908,Bladder,0.000000,0.000000,0.000000
Mixture_908,Blood,0.000000,0.000000,0.000000
Mixture_908,Bone,0.000000,0.032157,0.032157
Mixture_908,Cerebellum,0.000000,0.000000,0.000000
Mixture_908,Colon,0.192593,0.086997,0.105597
Mixture_908,Coronary,0.000000,0.000000,0.000000
Mixture_908,Cortex,0.000000,0.000000,0.000000
Mixture_908,Dermal,0.000000,0.000000,0.000000
Mixture_908,Epidermal,0.000000,0.000000,0.000000
Mixture_908,Gastric,0.000000,0.000000,0.000000
Mixture_908,Heart,0.000000,0.000000,0.000000
Mixture_908,Kidney,0.000000,0.047948,0.047948
Mixture_908,Liver,0.553529,0.643495,0.089967
Mixture_908,Lung,0.000000,0.062261,0.062261
Mixture_908,Neuron,0.000000,0.000000,0.000000
Mixture_908,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_908,Pancreas,0.000000,0.027916,0.027916
Mixture_908,Prostate,0.000000,0.000000,0.000000
Mixture_908,Skeletal,0.000000,0.000000,0.000000
Mixture_908,Small,0.000000,0.000000,0.000000
Mixture_909,Adipocytes,0.000000,0.026107,0.026107
Mixture_909,Aorta,0.000000,0.000000,0.000000
Mixture_909,Bladder,0.000000,0.000000,0.000000
Mixture_909,Blood,0.000000,0.028588,0.028588
Mixture_909,Bone,0.000000,0.000000,0.000000
Mixture_909,Cerebellum,0.000000,0.000000,0.000000
Mixture_909,Colon,0.000000,0.029204,0.029204
Mixture_909,Coronary,0.397754,0.304989,0.092765
Mixture_909,Cortex,0.000000,0.025257,0.025257
Mixture_909,Dermal,0.243960,0.102575,0.141385
Mixture_909,Epidermal,0.206717,0.107513,0.099204
Mixture_909,Gastric,0.000000,0.000000,0.000000
Mixture_909,Heart,0.000000,0.046017,0.046017
Mixture_909,Kidney,0.000000,0.040224,0.040224
Mixture_909,Liver,0.000000,0.041525,0.041525
Mixture_909,Lung,0.000000,0.049851,0.049851
Mixture_909,Neuron,0.000000,0.026686,0.026686
Mixture_909,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_909,Pancreas,0.000000,0.044966,0.044966
Mixture_909,Prostate,0.151569,0.126498,0.025071
Mixture_909,Skeletal,0.000000,0.000000,0.000000
